timestamp,junction_id,queue_length,waiting_time,current_phase,phase_duration,vehicle_count
220.0,J2,9,23.29,0,10.0,9
221.0,J0,23,49.78,1,11.0,23
221.0,J1,19,51.99,1,11.0,19
221.0,J2,11,23.85,1,11.0,14
222.0,J0,21,60.37,2,12.0,25
222.0,J1,16,42.76,2,12.0,19
222.0,J2,9,24.99,2,12.0,9
223.0,J0,19,54.25,3,13.0,21
223.0,J1,17,49.88,3,13.0,21
223.0,J2,10,29.06,3,13.0,14
224.0,J0,24,60.5,0,14.0,27
224.0,J1,17,39.62,0,14.0,21
224.0,J2,7,10.13,0,14.0,7
225.0,J0,26,55.54,1,15.0,26
225.0,J1,18,43.53,1,15.0,20
225.0,J2,6,7.16,1,15.0,8
226.0,J0,19,41.79,2,16.0,19
226.0,J1,16,41.15,2,16.0,16
226.0,J2,5,12.4,2,16.0,9
227.0,J0,19,53.22,3,17.0,20
227.0,J1,16,38.79,3,17.0,16
227.0,J2,4,19.15,3,17.0,4
228.0,J0,21,50.58,0,18.0,21
228.0,J1,15,35.27,0,18.0,19
228.0,J2,2,4.37,0,18.0,5
229.0,J0,22,58.06,1,19.0,26
229.0,J1,11,41.2,1,19.0,15
229.0,J2,6,14.61,1,19.0,10
230.0,J0,20,56.66,2,20.0,23
230.0,J1,12,24.15,2,20.0,13
230.0,J2,4,7.33,2,20.0,7
231.0,J0,20,57.53,3,21.0,22
231.0,J1,14,32.81,3,21.0,18
231.0,J2,1,17.46,3,21.0,3
232.0,J0,21,65.35,0,22.0,23
232.0,J1,13,35.89,0,22.0,16
232.0,J2,4,4.1,0,22.0,8
233.0,J0,18,52.45,1,23.0,18
233.0,J1,12,40.03,1,23.0,14
233.0,J2,8,6.19,1,23.0,9
234.0,J0,20,43.68,2,24.0,20
234.0,J1,11,25.71,2,24.0,13
234.0,J2,6,4.12,2,24.0,6
235.0,J0,22,46.87,3,25.0,25
235.0,J1,9,20.74,3,25.0,11
235.0,J2,0,3.7,3,25.0,1
236.0,J0,19,48.89,0,26.0,22
236.0,J1,8,33.24,0,26.0,11
236.0,J2,0,5.49,0,26.0,0
237.0,J0,17,46.07,1,27.0,21
237.0,J1,5,25.96,1,27.0,7
237.0,J2,1,5.02,1,27.0,3
238.0,J0,21,41.2,2,28.0,25
238.0,J1,11,23.33,2,28.0,14
238.0,J2,0,6.37,2,28.0,0
239.0,J0,18,40.2,3,29.0,20
239.0,J1,6,21.77,3,29.0,7
239.0,J2,0,3.54,3,29.0,1
240.0,J0,16,42.48,0,0.0,20
240.0,J1,9,18.35,0,0.0,13
240.0,J2,0,0.0,0,0.0,2
241.0,J0,17,47.92,1,1.0,20
241.0,J1,5,18.89,1,1.0,7
241.0,J2,1,7.26,1,1.0,5
242.0,J0,16,44.03,2,2.0,20
242.0,J1,9,18.3,2,2.0,11
242.0,J2,1,10.11,2,2.0,2
243.0,J0,14,37.54,3,3.0,14
243.0,J1,10,16.16,3,3.0,14
243.0,J2,2,7.56,3,3.0,4
244.0,J0,16,33.29,0,4.0,20
244.0,J1,9,9.87,0,4.0,11
244.0,J2,3,2.0,0,4.0,5
245.0,J0,15,42.22,1,5.0,15
245.0,J1,4,20.47,1,5.0,8
245.0,J2,2,5.12,1,5.0,6
246.0,J0,11,37.42,2,6.0,13
246.0,J1,5,14.48,2,6.0,9
246.0,J2,1,5.68,2,6.0,3
247.0,J0,12,35.06,3,7.0,15
247.0,J1,3,10.89,3,7.0,3
247.0,J2,2,9.66,3,7.0,5
248.0,J0,15,32.88,0,8.0,16
248.0,J1,10,3.86,0,8.0,12
248.0,J2,0,22.64,0,8.0,1
249.0,J0,13,33.1,1,9.0,15
249.0,J1,6,7.49,1,9.0,9
249.0,J2,2,14.56,1,9.0,2
250.0,J0,9,34.82,2,10.0,11
250.0,J1,1,4.1,2,10.0,5
250.0,J2,8,9.31,2,10.0,9
251.0,J0,15,27.22,3,11.0,17
251.0,J1,3,13.0,3,11.0,7
251.0,J2,5,6.52,3,11.0,7
252.0,J0,12,29.43,0,12.0,14
252.0,J1,4,9.53,0,12.0,4
252.0,J2,4,10.81,0,12.0,6
253.0,J0,8,26.37,1,13.0,8
253.0,J1,0,11.27,1,13.0,3
253.0,J2,3,10.35,1,13.0,5
254.0,J0,13,27.71,2,14.0,17
254.0,J1,2,8.96,2,14.0,3
254.0,J2,4,8.05,2,14.0,5
255.0,J0,8,14.19,3,15.0,9
255.0,J1,1,2.0,3,15.0,4
255.0,J2,4,18.41,3,15.0,6
256.0,J0,8,19.09,0,16.0,8
256.0,J1,0,6.56,0,16.0,4
256.0,J2,2,20.49,0,16.0,2
257.0,J0,6,22.27,1,17.0,7
257.0,J1,5,11.28,1,17.0,8
257.0,J2,7,26.83,1,17.0,8
258.0,J0,8,20.75,2,18.0,11
258.0,J1,2,2.46,2,18.0,3
258.0,J2,4,15.43,2,18.0,5
259.0,J0,7,11.87,3,19.0,9
259.0,J1,0,0.0,3,19.0,0
259.0,J2,7,18.37,3,19.0,8
260.0,J0,7,23.29,0,20.0,7
260.0,J1,0,10.76,0,20.0,2
260.0,J2,7,20.58,0,20.0,7
261.0,J0,4,18.44,1,21.0,7
261.0,J1,0,0.0,1,21.0,3
261.0,J2,7,22.99,1,21.0,8
262.0,J0,6,13.44,2,22.0,6
262.0,J1,3,1.58,2,22.0,7
262.0,J2,7,18.62,2,22.0,9
263.0,J0,4,12.76,3,23.0,4
263.0,J1,2,4.64,3,23.0,5
263.0,J2,4,24.14,3,23.0,4
264.0,J0,2,10.43,0,24.0,4
264.0,J1,1,5.83,0,24.0,1
264.0,J2,10,19.2,0,24.0,13
265.0,J0,3,12.19,1,25.0,3
265.0,J1,3,10.31,1,25.0,3
265.0,J2,12,31.17,1,25.0,16
266.0,J0,2,6.8,2,26.0,5
266.0,J1,1,13.47,2,26.0,4
266.0,J2,11,27.25,2,26.0,11
267.0,J0,2,11.11,3,27.0,4
267.0,J1,5,11.2,3,27.0,6
267.0,J2,10,31.03,3,27.0,11
268.0,J0,2,2.41,0,28.0,2
268.0,J1,2,15.45,0,28.0,5
268.0,J2,12,32.17,0,28.0,14
269.0,J0,5,4.0,1,29.0,8
269.0,J1,2,6.81,1,29.0,5
269.0,J2,12,34.61,1,29.0,16
270.0,J0,4,2.11,2,0.0,7
270.0,J1,6,21.02,2,0.0,8
270.0,J2,15,45.15,2,0.0,18
271.0,J0,2,7.01,3,1.0,2
271.0,J1,3,9.18,3,1.0,5
271.0,J2,13,35.82,3,1.0,13
272.0,J0,2,8.62,0,2.0,6
272.0,J1,5,21.97,0,2.0,6
272.0,J2,15,38.35,0,2.0,19
273.0,J0,6,7.36,1,3.0,8
273.0,J1,3,11.8,1,3.0,6
273.0,J2,17,40.95,1,3.0,17
274.0,J0,2,12.11,2,4.0,4
274.0,J1,6,18.05,2,4.0,9
274.0,J2,19,36.04,2,4.0,21
275.0,J0,4,0.51,3,5.0,4
275.0,J1,7,20.6,3,5.0,8
275.0,J2,17,43.49,3,5.0,20
276.0,J0,0,15.5,0,6.0,0
276.0,J1,7,21.81,0,6.0,11
276.0,J2,18,44.76,0,6.0,19
277.0,J0,0,6.16,1,7.0,2
277.0,J1,7,14.15,1,7.0,10
277.0,J2,18,48.55,1,7.0,18
278.0,J0,1,8.39,2,8.0,1
278.0,J1,8,23.44,2,8.0,10
278.0,J2,20,45.93,2,8.0,21
279.0,J0,3,5.88,3,9.0,7
279.0,J1,10,25.92,3,9.0,13
279.0,J2,20,41.03,3,9.0,20
280.0,J0,2,0.21,0,10.0,6
280.0,J1,9,24.8,0,10.0,10
280.0,J2,18,54.93,0,10.0,21
281.0,J0,3,0.41,1,11.0,4
281.0,J1,12,24.09,1,11.0,14
281.0,J2,18,45.5,1,11.0,22
282.0,J0,7,6.14,2,12.0,8
282.0,J1,18,20.59,2,12.0,18
282.0,J2,18,51.74,2,12.0,20
283.0,J0,3,4.73,3,13.0,4
283.0,J1,14,26.52,3,13.0,17
283.0,J2,23,41.8,3,13.0,24
284.0,J0,1,12.55,0,14.0,2
284.0,J1,10,34.78,0,14.0,10
284.0,J2,21,51.21,0,14.0,25
285.0,J0,3,2.47,1,15.0,5
285.0,J1,9,41.06,1,15.0,12
285.0,J2,19,57.63,1,15.0,22
286.0,J0,6,9.98,2,16.0,7
286.0,J1,13,38.78,2,16.0,16
286.0,J2,18,54.5,2,16.0,18
287.0,J0,6,3.65,3,17.0,9
287.0,J1,11,42.63,3,17.0,12
287.0,J2,21,57.48,3,17.0,23
288.0,J0,3,18.95,0,18.0,6
288.0,J1,11,38.82,0,18.0,15
288.0,J2,23,41.55,0,18.0,27
289.0,J0,3,17.29,1,19.0,7
289.0,J1,13,34.97,1,19.0,15
289.0,J2,24,50.11,1,19.0,27
290.0,J0,7,17.62,2,20.0,8
290.0,J1,13,34.18,2,20.0,13
290.0,J2,20,50.25,2,20.0,20
291.0,J0,8,15.35,3,21.0,11
291.0,J1,19,32.98,3,21.0,19
291.0,J2,19,45.98,3,21.0,20
292.0,J0,5,20.57,0,22.0,5
292.0,J1,18,35.97,0,22.0,18
292.0,J2,22,54.26,0,22.0,22
293.0,J0,8,14.06,1,23.0,8
293.0,J1,21,59.82,1,23.0,24
293.0,J2,21,57.16,1,23.0,22
294.0,J0,10,25.77,2,24.0,12
294.0,J1,17,46.63,2,24.0,18
294.0,J2,23,56.84,2,24.0,23
295.0,J0,8,19.98,3,25.0,11
295.0,J1,20,51.42,3,25.0,24
295.0,J2,21,57.8,3,25.0,23
296.0,J0,12,6.85,0,26.0,15
296.0,J1,18,47.5,0,26.0,21
296.0,J2,22,52.46,0,26.0,22
297.0,J0,10,27.59,1,27.0,13
297.0,J1,19,63.54,1,27.0,19
297.0,J2,26,63.25,1,27.0,30
298.0,J0,14,27.07,2,28.0,18
298.0,J1,20,51.06,2,28.0,23
298.0,J2,18,58.12,2,28.0,20
299.0,J0,9,28.44,3,29.0,11
299.0,J1,17,54.23,3,29.0,20
299.0,J2,18,50.22,3,29.0,21
300.0,J0,8,35.56,0,0.0,8
300.0,J1,21,56.39,0,0.0,23
300.0,J2,19,50.48,0,0.0,19
301.0,J0,10,37.75,1,1.0,11
301.0,J1,19,46.14,1,1.0,19
301.0,J2,23,56.56,1,1.0,25
302.0,J0,14,39.81,2,2.0,17
302.0,J1,19,48.26,2,2.0,20
302.0,J2,20,49.7,2,2.0,21
303.0,J0,16,31.62,3,3.0,17
303.0,J1,18,55.48,3,3.0,18
303.0,J2,16,45.67,3,3.0,17
304.0,J0,17,36.81,0,4.0,18
304.0,J1,23,47.65,0,4.0,24
304.0,J2,17,48.75,0,4.0,21
305.0,J0,18,34.59,1,5.0,20
305.0,J1,24,60.69,1,5.0,28
305.0,J2,20,40.99,1,5.0,20
306.0,J0,17,48.02,2,6.0,19
306.0,J1,23,47.05,2,6.0,27
306.0,J2,22,40.64,2,6.0,24
307.0,J0,17,42.35,3,7.0,19
307.0,J1,23,61.41,3,7.0,23
307.0,J2,17,41.76,3,7.0,21
308.0,J0,13,44.62,0,8.0,16
308.0,J1,23,62.29,0,8.0,23
308.0,J2,20,42.88,0,8.0,21
309.0,J0,17,41.55,1,9.0,17
309.0,J1,18,52.78,1,9.0,22
309.0,J2,10,44.49,1,9.0,12
310.0,J0,21,51.6,2,10.0,21
310.0,J1,24,60.04,2,10.0,28
310.0,J2,16,43.01,2,10.0,16
311.0,J0,16,41.58,3,11.0,17
311.0,J1,21,51.07,3,11.0,23
311.0,J2,16,31.97,3,11.0,17
312.0,J0,15,41.46,0,12.0,16
312.0,J1,22,56.7,0,12.0,24
312.0,J2,16,33.76,0,12.0,18
313.0,J0,22,51.63,1,13.0,24
313.0,J1,20,54.12,1,13.0,21
313.0,J2,11,34.01,1,13.0,13
314.0,J0,16,50.69,2,14.0,19
314.0,J1,23,52.25,2,14.0,25
314.0,J2,12,42.77,2,14.0,15
315.0,J0,17,50.79,3,15.0,20
315.0,J1,21,39.33,3,15.0,23
315.0,J2,10,34.75,3,15.0,14
316.0,J0,19,50.96,0,16.0,22
316.0,J1,21,50.27,0,16.0,22
316.0,J2,13,30.25,0,16.0,17
317.0,J0,21,46.71,1,17.0,23
317.0,J1,21,56.23,1,17.0,23
317.0,J2,11,33.38,1,17.0,12
318.0,J0,16,55.28,2,18.0,17
318.0,J1,21,53.27,2,18.0,25
318.0,J2,8,21.09,2,18.0,9
319.0,J0,19,49.41,3,19.0,19
319.0,J1,19,45.34,3,19.0,21
319.0,J2,9,31.51,3,19.0,9
320.0,J0,22,58.01,0,20.0,22
320.0,J1,18,38.21,0,20.0,18
320.0,J2,5,19.47,0,20.0,8
321.0,J0,20,52.74,1,21.0,20
321.0,J1,20,49.55,1,21.0,24
321.0,J2,9,32.0,1,21.0,9
322.0,J0,19,45.64,2,22.0,20
322.0,J1,20,55.51,2,22.0,21
322.0,J2,13,23.94,2,22.0,15
323.0,J0,24,50.85,3,23.0,26
323.0,J1,13,52.18,3,23.0,13
323.0,J2,11,22.26,3,23.0,12
324.0,J0,21,48.46,0,24.0,23
324.0,J1,22,50.76,0,24.0,26
324.0,J2,5,19.31,0,24.0,5
325.0,J0,23,54.96,1,25.0,24
325.0,J1,14,42.66,1,25.0,15
325.0,J2,6,18.38,1,25.0,6
326.0,J0,24,56.55,2,26.0,26
326.0,J1,21,35.56,2,26.0,25
326.0,J2,7,11.46,2,26.0,7
327.0,J0,23,60.17,3,27.0,23
327.0,J1,18,39.19,3,27.0,18
327.0,J2,1,13.95,3,27.0,1
328.0,J0,23,70.17,0,28.0,25
328.0,J1,13,37.9,0,28.0,13
328.0,J2,4,18.37,0,28.0,4
329.0,J0,23,56.53,1,29.0,26
329.0,J1,13,37.78,1,29.0,14
329.0,J2,5,12.55,1,29.0,8
330.0,J0,19,50.33,2,0.0,21
330.0,J1,12,42.48,2,0.0,15
330.0,J2,6,17.8,2,0.0,8
331.0,J0,20,56.5,3,1.0,21
331.0,J1,13,44.2,3,1.0,16
331.0,J2,2,11.65,3,1.0,2
332.0,J0,17,61.72,0,2.0,18
332.0,J1,14,36.04,0,2.0,15
332.0,J2,5,4.88,0,2.0,7
333.0,J0,19,49.51,1,3.0,22
333.0,J1,10,28.76,1,3.0,12
333.0,J2,6,6.83,1,3.0,7
334.0,J0,24,56.66,2,4.0,25
334.0,J1,10,20.45,2,4.0,12
334.0,J2,1,4.58,2,4.0,3
335.0,J0,20,44.08,3,5.0,21
335.0,J1,12,26.6,3,5.0,15
335.0,J2,3,15.21,3,5.0,4
336.0,J0,17,56.86,0,6.0,18
336.0,J1,11,25.53,0,6.0,11
336.0,J2,4,1.08,0,6.0,6
337.0,J0,19,50.99,1,7.0,19
337.0,J1,12,24.86,1,7.0,16
337.0,J2,0,9.57,1,7.0,3
338.0,J0,20,49.76,2,8.0,23
338.0,J1,10,26.86,2,8.0,10
338.0,J2,1,5.33,2,8.0,5
339.0,J0,17,48.39,3,9.0,21
339.0,J1,10,23.07,3,9.0,10
339.0,J2,3,3.89,3,9.0,7
340.0,J0,18,46.28,0,10.0,20
340.0,J1,9,24.31,0,10.0,11
340.0,J2,3,8.2,0,10.0,4
341.0,J0,17,42.44,1,11.0,21
341.0,J1,7,18.08,1,11.0,9
341.0,J2,4,2.03,1,11.0,6
342.0,J0,14,47.61,2,12.0,16
342.0,J1,3,9.41,2,12.0,5
342.0,J2,2,5.12,2,12.0,4
343.0,J0,19,38.18,3,13.0,21
343.0,J1,9,25.1,3,13.0,11
343.0,J2,1,7.89,3,13.0,5
344.0,J0,14,50.3,0,14.0,18
344.0,J1,7,18.9,0,14.0,7
344.0,J2,3,5.3,0,14.0,7
345.0,J0,17,43.58,1,15.0,18
345.0,J1,4,14.04,1,15.0,6
345.0,J2,4,12.25,1,15.0,5
346.0,J0,17,37.99,2,16.0,20
346.0,J1,2,10.19,2,16.0,3
346.0,J2,4,8.29,2,16.0,5
347.0,J0,16,38.95,3,17.0,19
347.0,J1,8,8.76,3,17.0,10
347.0,J2,3,7.06,3,17.0,7
348.0,J0,13,27.38,0,18.0,14
348.0,J1,4,13.91,0,18.0,7
348.0,J2,1,6.2,0,18.0,5
349.0,J0,11,30.82,1,19.0,14
349.0,J1,1,12.29,1,19.0,5
349.0,J2,5,5.09,1,19.0,5
350.0,J0,12,34.1,2,20.0,12
350.0,J1,5,7.75,2,20.0,8
350.0,J2,1,0.0,2,20.0,4
351.0,J0,12,29.97,3,21.0,16
351.0,J1,2,3.87,3,21.0,3
351.0,J2,1,7.67,3,21.0,3
352.0,J0,7,25.71,0,22.0,8
352.0,J1,2,3.1,0,22.0,5
352.0,J2,3,12.48,0,22.0,5
353.0,J0,7,20.11,1,23.0,10
353.0,J1,1,11.84,1,23.0,4
353.0,J2,3,11.98,1,23.0,7
354.0,J0,11,31.29,2,24.0,15
354.0,J1,5,5.34,2,24.0,7
354.0,J2,4,17.32,2,24.0,5
355.0,J0,6,10.66,3,25.0,10
355.0,J1,3,0.0,3,25.0,6
355.0,J2,6,15.12,3,25.0,10
356.0,J0,5,18.3,0,26.0,6
356.0,J1,6,3.3,0,26.0,9
356.0,J2,8,14.16,0,26.0,8
357.0,J0,7,24.63,1,27.0,10
357.0,J1,2,0.0,1,27.0,6
357.0,J2,9,16.1,1,27.0,12
358.0,J0,11,17.16,2,28.0,14
358.0,J1,0,9.82,2,28.0,3
358.0,J2,7,15.95,2,28.0,9
359.0,J0,7,14.45,3,29.0,11
359.0,J1,5,15.2,3,29.0,5
359.0,J2,5,22.42,3,29.0,6
360.0,J0,4,14.15,0,0.0,4
360.0,J1,3,13.28,0,0.0,7
360.0,J2,8,14.94,0,0.0,8
361.0,J0,5,5.72,1,1.0,8
361.0,J1,0,0.92,1,1.0,4
361.0,J2,11,29.59,1,1.0,11
362.0,J0,7,16.33,2,2.0,10
362.0,J1,0,2.74,2,2.0,0
362.0,J2,7,18.86,2,2.0,9
363.0,J0,3,8.11,3,3.0,5
363.0,J1,3,11.06,3,3.0,4
363.0,J2,9,32.35,3,3.0,13
364.0,J0,3,17.68,0,4.0,4
364.0,J1,1,1.02,0,4.0,3
364.0,J2,11,26.91,0,4.0,12
365.0,J0,3,11.35,1,5.0,6
365.0,J1,4,4.89,1,5.0,4
365.0,J2,10,28.82,1,5.0,12
366.0,J0,2,12.36,2,6.0,5
366.0,J1,1,9.49,2,6.0,1
366.0,J2,13,36.73,2,6.0,14
367.0,J0,6,5.02,3,7.0,8
367.0,J1,1,11.65,3,7.0,2
367.0,J2,13,39.77,3,7.0,14
368.0,J0,5,3.29,0,8.0,7
368.0,J1,6,10.16,0,8.0,8
368.0,J2,9,28.81,0,8.0,13
369.0,J0,2,8.02,1,9.0,4
369.0,J1,6,18.92,1,9.0,8
369.0,J2,12,29.07,1,9.0,16
370.0,J0,3,8.89,2,10.0,4
370.0,J1,4,14.67,2,10.0,8
370.0,J2,15,42.56,2,10.0,17
371.0,J0,0,0.0,3,11.0,2
371.0,J1,5,13.66,3,11.0,8
371.0,J2,13,30.95,3,11.0,16
372.0,J0,1,3.29,0,12.0,4
372.0,J1,3,7.36,0,12.0,7
372.0,J2,15,23.27,0,12.0,16
373.0,J0,2,8.82,1,13.0,3
373.0,J1,4,10.53,1,13.0,6
373.0,J2,13,48.42,1,13.0,14
374.0,J0,1,9.82,2,14.0,4
374.0,J1,5,19.13,2,14.0,5
374.0,J2,19,38.94,2,14.0,21
375.0,J0,0,0.0,3,15.0,0
375.0,J1,6,19.55,3,15.0,10
375.0,J2,13,43.85,3,15.0,14
376.0,J0,3,0.0,0,16.0,3
376.0,J1,9,19.41,0,16.0,12
376.0,J2,19,50.09,0,16.0,20
377.0,J0,5,6.3,1,17.0,6
377.0,J1,9,20.77,1,17.0,11
377.0,J2,17,45.58,1,17.0,21
378.0,J0,1,2.24,2,18.0,3
378.0,J1,9,18.38,2,18.0,9
378.0,J2,20,53.91,2,18.0,22
379.0,J0,0,6.17,3,19.0,1
379.0,J1,10,27.23,3,19.0,14
379.0,J2,18,39.86,3,19.0,18
380.0,J0,1,4.12,0,20.0,4
380.0,J1,9,22.46,0,20.0,13
380.0,J2,16,51.84,0,20.0,17
381.0,J0,4,4.4,1,21.0,4
381.0,J1,9,28.45,1,21.0,9
381.0,J2,17,46.41,1,21.0,17
382.0,J0,2,12.58,2,22.0,6
382.0,J1,10,30.67,2,22.0,14
382.0,J2,23,52.71,2,22.0,27
383.0,J0,0,6.15,3,23.0,2
383.0,J1,11,25.68,3,23.0,12
383.0,J2,20,48.81,3,23.0,23
384.0,J0,5,2.69,0,24.0,6
384.0,J1,12,33.28,0,24.0,16
384.0,J2,19,48.34,0,24.0,21
385.0,J0,5,16.5,1,25.0,8
385.0,J1,8,38.33,1,25.0,11
385.0,J2,21,58.82,1,25.0,21
386.0,J0,7,8.95,2,26.0,8
386.0,J1,10,35.67,2,26.0,13
386.0,J2,20,53.71,2,26.0,23
387.0,J0,2,10.31,3,27.0,6
387.0,J1,13,37.11,3,27.0,15
387.0,J2,19,48.36,3,27.0,20
388.0,J0,5,16.35,0,28.0,5
388.0,J1,13,35.91,0,28.0,14
388.0,J2,19,43.76,0,28.0,23
389.0,J0,6,12.2,1,29.0,7
389.0,J1,15,44.81,1,29.0,15
389.0,J2,23,45.83,1,29.0,25
390.0,J0,8,16.44,2,0.0,10
390.0,J1,19,36.71,2,0.0,23
390.0,J2,22,56.37,2,0.0,24
391.0,J0,6,19.5,3,1.0,8
391.0,J1,19,40.37,3,1.0,19
391.0,J2,25,60.33,3,1.0,25
392.0,J0,3,14.83,0,2.0,3
392.0,J1,18,37.19,0,2.0,22
392.0,J2,22,45.65,0,2.0,22
393.0,J0,7,17.66,1,3.0,7
393.0,J1,19,48.6,1,3.0,20
393.0,J2,24,52.08,1,3.0,24
394.0,J0,10,29.07,2,4.0,11
394.0,J1,18,45.22,2,4.0,22
394.0,J2,21,52.2,2,4.0,22
395.0,J0,8,25.97,3,5.0,10
395.0,J1,18,44.13,3,5.0,19
395.0,J2,22,57.81,3,5.0,22
396.0,J0,8,28.81,0,6.0,9
396.0,J1,15,55.34,0,6.0,16
396.0,J2,21,50.5,0,6.0,24
397.0,J0,12,23.97,1,7.0,12
397.0,J1,18,43.59,1,7.0,21
397.0,J2,21,49.13,1,7.0,25
398.0,J0,7,31.15,2,8.0,8
398.0,J1,21,51.76,2,8.0,25
398.0,J2,17,49.67,2,8.0,20
399.0,J0,12,37.64,3,9.0,16
399.0,J1,22,52.39,3,9.0,24
399.0,J2,21,56.72,3,9.0,21
400.0,J0,10,23.27,0,10.0,11
400.0,J1,23,47.35,0,10.0,27
400.0,J2,18,45.48,0,10.0,21
401.0,J0,14,33.27,1,11.0,14
401.0,J1,21,46.75,1,11.0,22
401.0,J2,18,49.17,1,11.0,20
402.0,J0,16,27.42,2,12.0,20
402.0,J1,21,38.28,2,12.0,24
402.0,J2,21,59.06,2,12.0,25
403.0,J0,13,42.17,3,13.0,14
403.0,J1,17,49.69,3,13.0,17
403.0,J2,24,48.98,3,13.0,28
404.0,J0,11,33.56,0,14.0,13
404.0,J1,24,55.56,0,14.0,25
404.0,J2,15,48.66,0,14.0,15
405.0,J0,13,34.34,1,15.0,14
405.0,J1,22,61.0,1,15.0,25
405.0,J2,17,51.2,1,15.0,18
406.0,J0,17,38.93,2,16.0,17
406.0,J1,24,58.21,2,16.0,25
406.0,J2,19,39.23,2,16.0,23
407.0,J0,18,42.27,3,17.0,20
407.0,J1,22,48.74,3,17.0,25
407.0,J2,16,34.14,3,17.0,16
408.0,J0,19,44.43,0,18.0,22
408.0,J1,25,54.52,0,18.0,27
408.0,J2,14,43.9,0,18.0,16
409.0,J0,19,45.94,1,19.0,20
409.0,J1,25,64.73,1,19.0,29
409.0,J2,13,46.88,1,19.0,14
410.0,J0,15,43.3,2,20.0,18
410.0,J1,18,59.23,2,20.0,22
410.0,J2,16,40.91,2,20.0,18
411.0,J0,20,41.89,3,21.0,22
411.0,J1,21,57.37,3,21.0,23
411.0,J2,15,38.94,3,21.0,18
412.0,J0,21,40.89,0,22.0,25
412.0,J1,19,52.45,0,22.0,22
412.0,J2,14,41.21,0,22.0,17
413.0,J0,17,49.66,1,23.0,20
413.0,J1,18,58.55,1,23.0,20
413.0,J2,11,31.92,1,23.0,15
414.0,J0,19,52.03,2,24.0,19
414.0,J1,24,54.57,2,24.0,25
414.0,J2,10,41.69,2,24.0,10
415.0,J0,19,38.19,3,25.0,22
415.0,J1,21,54.21,3,25.0,25
415.0,J2,12,37.5,3,25.0,13
416.0,J0,16,49.82,0,26.0,17
416.0,J1,23,57.86,0,26.0,27
416.0,J2,10,38.14,0,26.0,13
417.0,J0,21,46.78,1,27.0,24
417.0,J1,17,53.74,1,27.0,20
417.0,J2,12,28.62,1,27.0,16
418.0,J0,25,47.55,2,28.0,27
418.0,J1,19,49.33,2,28.0,20
418.0,J2,7,28.89,2,28.0,9
419.0,J0,23,49.47,3,29.0,25
419.0,J1,18,49.37,3,29.0,20
419.0,J2,12,28.72,3,29.0,13
420.0,J0,25,53.68,0,0.0,28
420.0,J1,21,40.85,0,0.0,21
420.0,J2,9,26.86,0,0.0,12
421.0,J0,20,61.05,1,1.0,22
421.0,J1,21,51.24,1,1.0,24
421.0,J2,10,22.06,1,1.0,14
422.0,J0,21,53.78,2,2.0,21
422.0,J1,17,50.69,2,2.0,20
422.0,J2,6,29.92,2,2.0,6
423.0,J0,19,60.24,3,3.0,22
423.0,J1,18,40.22,3,3.0,18
423.0,J2,6,19.48,3,3.0,8
424.0,J0,21,51.34,0,4.0,23
424.0,J1,13,40.4,0,4.0,17
424.0,J2,7,24.19,0,4.0,7
425.0,J0,18,48.22,1,5.0,22
425.0,J1,20,38.6,1,5.0,20
425.0,J2,7,20.05,1,5.0,8
426.0,J0,20,52.49,2,6.0,20
426.0,J1,19,50.15,2,6.0,21
426.0,J2,4,14.36,2,6.0,8
427.0,J0,21,55.19,3,7.0,24
427.0,J1,20,45.64,3,7.0,20
427.0,J2,4,9.75,3,7.0,7
428.0,J0,22,50.6,0,8.0,22
428.0,J1,12,34.21,0,8.0,14
428.0,J2,5,7.92,0,8.0,8
429.0,J0,22,66.02,1,9.0,23
429.0,J1,15,20.03,1,9.0,17
429.0,J2,2,7.45,1,9.0,6
430.0,J0,22,41.12,2,10.0,26
430.0,J1,14,32.75,2,10.0,16
430.0,J2,6,9.64,2,10.0,9
431.0,J0,20,57.47,3,11.0,24
431.0,J1,17,29.49,3,11.0,21
431.0,J2,3,3.63,3,11.0,7
432.0,J0,20,45.81,0,12.0,22
432.0,J1,9,37.41,0,12.0,13
432.0,J2,3,13.14,0,12.0,3
433.0,J0,20,52.51,1,13.0,23
433.0,J1,12,28.85,1,13.0,13
433.0,J2,6,11.39,1,13.0,8
434.0,J0,21,45.4,2,14.0,25
434.0,J1,9,33.02,2,14.0,11
434.0,J2,2,5.04,2,14.0,6
435.0,J0,18,47.12,3,15.0,21
435.0,J1,13,41.14,3,15.0,15
435.0,J2,3,12.28,3,15.0,7
436.0,J0,20,51.88,0,16.0,20
436.0,J1,9,26.49,0,16.0,11
436.0,J2,0,17.85,0,16.0,0
437.0,J0,16,48.82,1,17.0,16
437.0,J1,10,22.45,1,17.0,14
437.0,J2,4,0.0,1,17.0,5
438.0,J0,16,49.63,2,18.0,19
438.0,J1,6,31.63,2,18.0,6
438.0,J2,1,5.34,2,18.0,1
439.0,J0,19,46.22,3,19.0,23
439.0,J1,7,20.22,3,19.0,8
439.0,J2,3,10.55,3,19.0,7
440.0,J0,19,44.45,0,20.0,23
440.0,J1,6,13.27,0,20.0,8
440.0,J2,1,9.68,0,20.0,2
441.0,J0,17,43.65,1,21.0,20
441.0,J1,11,17.52,1,21.0,13
441.0,J2,0,10.41,1,21.0,3
